"company","bean_origin","REF","review_date","cocoa_percent","company_location","rating","bean_type","broad_bean_origin","cacao_decimal"
"Mast Brothers","Shake Shack",959,2012,"73%","U.S.A.",3.5,"Blend","Peru, Mad., Dom. Rep.",0.73
"Mast Brothers","Madagascar",999,2012,"72%","U.S.A.",2.5,"Trinitario","",0.72
"Mast Brothers","Chuao",999,2012,"73%","U.S.A.",2.75,"Trinitario","Venezuela",0.73
"Mast Brothers","Brooklyn Blend",672,2011,"72%","U.S.A.",3.5," "," ",0.72
"Mast Brothers","Chuao, Med. Roast",701,2011,"76%","U.S.A.",3,"Trinitario","Venezuela",0.76
"Mast Brothers","Chuao, Dark Roast",709,2011,"70%","U.S.A.",3,"Trinitario","Venezuela",0.7
"Mast Brothers","Chuao, Light Roast",713,2011,"81%","U.S.A.",2.75,"Trinitario","Venezuela",0.81
"Mast Brothers","Moho River",773,2011,"70%","U.S.A.",3.5,"Trinitario","Belize",0.7
"Mast Brothers","Papua New Guinea",777,2011,"71%","U.S.A.",2.75," ","Papua New Guinea",0.71
"Mast Brothers","San Martin",777,2011,"75%","U.S.A.",3," ","Peru",0.75
"Mast Brothers","Conacado",777,2011,"73%","U.S.A.",3.25," ","Dominican Republic",0.73
"Mast Brothers","La Red de Guanconejo, N. Highlands coop",777,2011,"74%","U.S.A.",3.75," ","Dominican Republic",0.74
"Mast Brothers","Patanemo",572,2010,"81%","U.S.A.",2.75,"Criollo","Venezuela",0.81
"Mast Brothers","Ocumare de la Costa",572,2010,"75%","U.S.A.",3," ","Venezuela",0.75
"Mast Brothers","Dominican Republic, Coop",572,2010,"70%","U.S.A.",3.25," ","Dominican Republic",0.7
"Matale","Malekula P., 2013",1177,2013,"72%","Australia",3.5,"Trinitario","Vanuatu",0.72
"Matale","Somia, 2013",1177,2013,"68%","Australia",4,"Trinitario","Madagascar",0.68
"Matale","Kulili P., 2013",1177,2013,"74%","Australia",4,"Trinitario","Papua New Guinea",0.74
"Matale","Blend",1181,2013,"70%","Australia",3.75,"Trinitario","PNG, Vanuatu, Mad",0.7
"Maverick","Maya Mountain",1367,2014,"70%","U.S.A.",3.25,"Trinitario","Belize",0.7
"Maverick","Elvesia",1367,2014,"70%","U.S.A.",3.25," ","Dominican Republic",0.7
"Maverick","Tumbes",1430,2014,"82%","U.S.A.",3.25,"Criollo","Peru",0.82
"Maverick","Morropon, Norandiono Coop, Piura",1430,2014,"63%","U.S.A.",3.5,"Criollo","Peru",0.63
"Mayacama","Hispaniola",1728,2016,"72%","U.S.A.",3," ","Domincan Republic",0.72
"Meadowlands","Bolivia",1287,2014,"70%","U.S.A.",2.5," ","Bolivia",0.7
"Meadowlands","Venezuela",1287,2014,"70%","U.S.A.",2.75," ","Venezuela",0.7
"Meadowlands","Belize",1287,2014,"70%","U.S.A.",3,"Trinitario","Belize",0.7
"Meadowlands","Nicaragua, w/ inbs",1291,2014,"70%","U.S.A.",3," ","Nicaragua",0.7
"Meadowlands","Dominican Republic",1291,2014,"70%","U.S.A.",3.5," ","Dominican Republic",0.7
"Menakao (aka Cinagra)","Madagascar",837,2012,"80%","Madagascar",2.5,"Trinitario","Madagascar",0.8
"Menakao (aka Cinagra)","Madagascar",841,2012,"72%","Madagascar",2.5,"Trinitario","Madagascar",0.72
"Mesocacao","El Salvador",1494,2015,"80%","Honduras",2.75," ","El Salvador",0.8
"Mesocacao","El Salvador",1494,2015,"70%","Honduras",3," ","El Salvador",0.7
"Mesocacao","Honduras",1347,2014,"80%","Honduras",3.25," ","Honduras",0.8
"Mesocacao","Honduras",1347,2014,"70%","Honduras",3.5," ","Honduras",0.7
"Mesocacao","La Tronca, Matagalpa",1351,2014,"70%","Honduras",3.25," ","Nicaragua",0.7
"Mesocacao","La Tronca, Matagalpa",1351,2014,"80%","Honduras",3.5," ","Nicaragua",0.8
"Metiisto","Fazenda Sempre Firme P., Bahia",1267,2014,"70%","Sweden",3," ","Brazil",0.7
"Metiisto","Akesson Estate",1267,2014,"72%","Sweden",3.5,"Trinitario","Madagascar",0.72
"Metropolitan","South America",1688,2015,"70%","Amsterdam",3.5,"Trinitario","South America",0.7
"Michel Cluizel","Chiapas, Mokaya P.",963,2012,"66%","France",3.75," ","Mexico",0.66
"Michel Cluizel","Carenero Superior, Concepcion",117,2007,"66%","France",3.5,"Trinitario","Venezuela",0.66
"Michel Cluizel","Vila Gracinda",135,2007,"67%","France",3.5,"Forastero","Sao Tome",0.67
"Michel Cluizel","Carre Amer",24,2006,"60%","France",2," "," ",0.6
"Michel Cluizel","Carre Grand Noir",24,2006,"85%","France",2," "," ",0.85
"Michel Cluizel","Tamarina",24,2006,"70%","France",3,"Forastero","Sao Tome",0.7
"Michel Cluizel","Los Ancones P.",24,2006,"67%","France",4," ","Dominican Republic",0.67
"Michel Cluizel","Mangaro P.",24,2006,"65%","France",4,"Trinitario","Madagascar",0.65
"Michel Cluizel","Maralumi P.",24,2006,"64%","France",4," ","Papua New Guinea",0.64
"Michel Cluizel","Noir Infini",81,2006,"99%","France",2," "," ",0.99
"Middlebury","Maya Mountain",1490,2015,"80%","U.S.A.",3.5,"Trinitario","Belize",0.8
"Middlebury","San Juan Estate",1490,2015,"70%","U.S.A.",3.5,"Trinitario","Trinidad",0.7
"Middlebury","Oko Caribe",1490,2015,"75%","U.S.A.",3.75," ","Dominican Republic",0.75
"Middlebury","Patanemo, Epoch, Donaldo",1490,2015,"75%","U.S.A.",3.75," ","Venezuela",0.75
"Middlebury","Kokoa Kamili",1538,2015,"75%","U.S.A.",3.25," ","Tanzania",0.75
"Middlebury","Matagalpa, Cacao Bisiesto",1538,2015,"70%","U.S.A.",3.5," ","Nicaragua",0.7
"Middlebury","La Red",1117,2013,"75%","U.S.A.",2.5," ","Dominican Republic",0.75
"Middlebury","Belize",1117,2013,"80%","U.S.A.",3.25,"Trinitario","Belize",0.8
"Middlebury","Houseblend",887,2012,"65%","U.S.A.",1.5," "," ",0.65
"Middlebury","Alto Beni",887,2012,"75%","U.S.A.",2,"Criollo","Bolivia",0.75
"Middlebury","Balinese, Java",887,2012,"70%","U.S.A.",2.5,"Criollo","Indonesia",0.7
"Millcreek Cacao Roasters","Ecuador",1073,2013,"70%","U.S.A.",2.5,"Forastero (Nacional)","Ecuador",0.7
"Millcreek Cacao Roasters","Ecuador",825,2012,"70%","U.S.A.",3.5," ","Ecuador",0.7
"Mindo","Ecuador",607,2010,"67%","U.S.A.",2.75," ","Ecuador",0.67
"Mindo","Ecuador",607,2010,"77%","U.S.A.",2.75," ","Ecuador",0.77
"Minimal","Acul-du-Nord, 2015",1920,2016,"70%","Japan",3.5,"Criollo, Trinitario","Haiti",0.7
"Mission","Fazenda Camboa, Bahia",1880,2016,"75%","Brazil",3.75," ","Brazil",0.75
"Mission","Bahia, Fazenda Venturosa",1626,2015,"70%","Brazil",3.5,"Forastero (Parazinho)","Brazil",0.7
"Mita","Tumaco",955,2012,"65%","Colombia",2.5," ","Colombia",0.65
"Moho","Toledo District, w/ nibs",1026,2013,"73%","U.S.A.",3.25,"Trinitario","Belize",0.73
"Moho","Toledo District",1030,2013,"72%","U.S.A.",3,"Trinitario","Belize",0.72
"Moho","Umoho R., Toledo District, San Felipe",607,2010,"67%","U.S.A.",2.75,"Trinitario","Belize",0.67
"Molucca","La Red",1614,2015,"70%","U.S.A.",3," ","Domincan Republic",0.7
"Molucca","Indonesia",1618,2015,"70%","U.S.A.",2.75," ","Indonesia",0.7
"Molucca","Peru",1618,2015,"70%","U.S.A.",3.25," ","Peru",0.7
"Momotombo","Matagalpa",661,2011,"70%","Nicaragua",2.75," ","Nicaragua",0.7
"Momotombo","Mombacho",661,2011,"70%","Nicaragua",2.75," ","Nicaragua",0.7
"Momotombo","Oscuro",772,2011,"70%","Nicaragua",3.25," ","Nicaragua",0.7
"Monarque","Oko Caribe",1812,2016,"72%","Canada",3.5," ","Dominican Republic",0.72
"Monsieur Truffe","Papaua New Guinea",1391,2014,"70%","Australia",3.25," ","Papua New Guinea",0.7
"Montecristi","Manabi",1654,2015,"70%","Ecuador",3.25," ","Ecuador",0.7
"Montecristi","Manabi",1654,2015,"63%","Ecuador",3.5," ","Ecuador",0.63
"Montecristi","Manabi",1658,2015,"85%","Ecuador",3.5," ","Ecuador",0.85
"Muchomas (Mesocacao)","Nicaragua",1462,2015,"70%","U.S.A.",3.5," ","Nicaragua",0.7
"Muchomas (Mesocacao)","Nicaragua",1462,2015,"80%","U.S.A.",3.5," ","Nicaragua",0.8
"Mutari","Kokoa Kamili, batch 1 SRB",1896,2016,"68%","U.S.A.",2.75," ","Tanzania",0.68
"Mutari","Oko Caribe, batch 1 SRB",1896,2016,"71%","U.S.A.",2.75," ","Domincan Republic",0.71
"Mutari","Ambanja, batch 1 SRB",1900,2016,"68%","U.S.A.",2.75," ","Madagascar",0.68
"Mutari","Tien Giang, batch 1 SRB",1900,2016,"80%","U.S.A.",3,"Trinitario","Vietnam",0.8
"Nahua","Costa Rica, Oscuro",1049,2013,"58%","Costa Rica",2.5," ","Costa Rica",0.58
"Nahua","Costa Rica, Oscuro",1049,2013,"70%","Costa Rica",3," ","Costa Rica",0.7
"Naive","Trinidad & Tobago",1046,2013,"70%","Lithuania",3.75," ","Trinidad, Tobago",0.7
"Naive","Maranon Canyon, Fortunato No. 4",1133,2013,"78%","Lithuania",3.75,"Forastero (Nacional)","Peru",0.78
"Naive","Grenada",867,2012,"71%","Lithuania",2.5,"Trinitario","Grenada",0.71
"Na�ve","Nicaragua",1379,2014,"70%","Lithuania",3.25,"Criollo","Nicaragua",0.7
"Na�ve","Chuao",1399,2014,"75%","Lithuania",2.75,"Trinitario","Venezuela",0.75
"Na�ve","Barinas",1399,2014,"70%","Lithuania",3," ","Venezuela",0.7
"Nanea","Criollo Blend",1007,2013,"85%","U.S.A.",3.5," ","Hawaii",0.85
"Nathan Miller","Peru",1403,2014,"72%","U.S.A.",2.25," ","Peru",0.72
"Nathan Miller","Hispaniola",1403,2014,"70%","U.S.A.",2.5," ","Dominican Republic",0.7
"Nathan Miller","Madagascar",1403,2014,"73.5%","U.S.A.",2.5,"Trinitario","Madagascar",0.735
"Nathan Miller","Ghana",1403,2014,"70%","U.S.A.",3.5,"Forastero","Ghana",0.7
"Neuhaus (Callebaut)","Papua New Guinea",531,2010,"70%","Belgium",2.5,"Criollo","Papua New Guinea",0.7
"Neuhaus (Callebaut)","Manickchand Estate",230,2008,"67%","Belgium",3.75,"Trinitario","Trinidad",0.67
"Neuhaus (Callebaut)","Dark",135,2007,"73%","Belgium",1," "," ",0.73
"Neuhaus (Callebaut)","West Africa",15,2006,"73%","Belgium",2,"Forastero","West Africa",0.73
"Neuhaus (Callebaut)","Sao Tome",15,2006,"75%","Belgium",2.75,"Forastero","Sao Tome",0.75
"Neuhaus (Callebaut)","Ocumare",24,2006,"71%","Belgium",3,"Criollo","Venezuela",0.71
"Nibble","Patanemo",1526,2015,"72%","U.S.A.",2.25,"Criollo","Venezuela",0.72
"Nibble","Elvesia P.",1526,2015,"72%","U.S.A.",2.75,"Trinitario","Dominican Republic",0.72
"Nibble","Ambanja, Sambirano Valley",1526,2015,"72%","U.S.A.",3,"Trinitario","Madagascar",0.72
"Nibble","Tumbes",1526,2015,"72%","U.S.A.",3,"Criollo","Peru",0.72
"Night Owl","Peru",1022,2013,"75%","U.S.A.",2.75," ","Peru",0.75
"Night Owl","Ecuador",1022,2013,"75%","U.S.A.",3.5," ","Ecuador",0.75
"Noble Bean aka Jerjobo","Ghana",1295,2014,"75%","U.S.A.",3,"Forastero","Ghana",0.75
"Noble Bean aka Jerjobo","Moho Valley",1299,2014,"75%","U.S.A.",3,"Trinitario","Belize",0.75
"Noble Bean aka Jerjobo","Maranon Canyon",1299,2014,"75%","U.S.A.",3.25,"Forastero (Nacional)","Peru",0.75
"Noir d' Ebine","Venezuela",837,2012,"70%","U.S.A.",3," ","Venezuela",0.7
"Noir d' Ebine","Ecuador",841,2012,"70%","U.S.A.",3," ","Ecuador",0.7
"Nova Monda","La Patriota, cacao Indio, purple label",931,2012,"70%","Nicaragua",3," ","Nicaragua",0.7
"Nova Monda","La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,"75%","Niacragua",2.75," ","Nicaragua",0.75
"Nova Monda","Punta Galera, cacao Nacional, gold label",935,2012,"80%","Nicaragua",3.25,"Forastero (Nacional)","Ecuador",0.8
"Nuance","Ghana, 2013",1454,2015,"70%","U.S.A.",3.75,"Forastero","Ghana",0.7
"Nuance","Ecuador, 2013",1458,2015,"70%","U.S.A.",2.75,"Trinitario","Ecuador",0.7
"Nuance","Canoabo, 2013",1458,2015,"70%","U.S.A.",3,"Criollo","Venezuela",0.7
"Nuance","Sambirano Valley, 2012",1458,2015,"70%","U.S.A.",3.5,"Trinitario","Madagascar",0.7
"Nuance","La Red",1470,2015,"70%","U.S.A.",3.75," ","Dominican Republic",0.7
"Nugali","Fazenda Leolinda",1876,2016,"70%","Brazil",3.5,"Trinitario (Scavina)","Brazil",0.7
"Oakland Chocolate Co.","Jamaica",478,2010,"70%","U.S.A.",2.5,"Trinitario","Jamaica",0.7
"Obolo","Pangoa",1638,2015,"70%","Chile",3.75,"Criollo","Peru",0.7
"Obolo","Pangoa, w/ nibs",1638,2015,"70%","Chile",3.75,"Criollo","Peru",0.7
"Ocelot","Virunga",1558,2015,"70%","Scotland",3.75,"Forastero","Congo",0.7
"Ocelot","Piura",1558,2015,"75%","Scotland",4,"Criollo","Peru",0.75
"Ocho","Sang Yum Coop",1760,2016,"100%","New Zealand",2.75," ","Samoa",1
"Ocho","Sang Yum Coop",1760,2016,"70%","New Zealand",3.5," ","Samoa",0.7
"Ocho","PNG, Devotion",1411,2014,"66%","New Zealand",2.75," ","Papua New Guinea",0.66
"Ocho","PNG, Revolution",1411,2014,"70%","New Zealand",3," ","Papua New Guinea",0.7
"Ocho","PNG, Voodoo",1411,2014,"88%","New Zealand",3.25," ","Papua New Guinea",0.88
"Ocho","PNG, Nib Bar",1411,2014,"74%","New Zealand",3.5," ","Papua New Guinea",0.74
"Ohiyo","San Juan Estate, Gran Couva",1594,2015,"70%","U.S.A.",2.75,"Trinitario","Trinidad",0.7
"Ohiyo","Tanzania",1598,2015,"70%","U.S.A.",3," ","Tanzania",0.7
"Oialla by Bojessen (Malmo)","Sylvestre, Oialla",761,2011,"70%","Germany",3.5,"Criollo","Bolivia",0.7
"Olive and Sinclair","Dominican Republic prototype",486,2010,"72%","U.S.A.",3," ","Dominican Republic",0.72
"Olive and Sinclair","Ghana prototype",486,2010,"72%","U.S.A.",3,"Forastero","Ghana",0.72
"Olive and Sinclair","Dark 67",457,2009,"67%","U.S.A.",2.75," ","Ghana, Domin. Rep",0.67
"Olive and Sinclair","Dark 75",457,2009,"75%","U.S.A.",3," ","Ghana, Domin. Rep",0.75
"Olivia","Carribean-Raw",688,2011,"76%","Canada",2," ","Carribean",0.76
"Olivia","Carribean",688,2011,"76%","Canada",2.75," ","Carribean",0.76
"Olivia","Carribean",688,2011,"85%","Canada",2.75," ","Carribean",0.85
"Olivia","Carribean-Raw",688,2011,"85%","Canada",3," ","Carribean",0.85
"Omanhene","Ghana",693,2011,"80%","Ghana",2.75,"Forastero","Ghana",0.8
"Omnom","Kakao Kamili, Kilombero Valley",1816,2016,"70%","Iceland",3.75,"Trinitario","Tanzania",0.7
"Omnom","Papua New Guinea",1247,2014,"70%","Iceland",3," ","Papua New Guinea",0.7
"Omnom","Madagascar",1247,2014,"66%","Iceland",3.5,"Trinitario","Madagascar",0.66
"organicfair","Maya Mountain",1161,2013,"74%","Canada",2.75,"Trinitario","Belize",0.74
"organicfair","La Red",1165,2013,"72%","Canada",2.75," ","Dominican Republic",0.72
"organicfair","Nicaraqua",1165,2013,"72%","Canada",2.75,"Trinitario","Nicaragua",0.72
"organicfair","Caribe",1165,2013,"72%","Canada",3," ","Dominican Republic",0.72
"organicfair","Mindo",1165,2013,"72%","Canada",3,"Trinitario","Ecuador",0.72
"Original Beans (Felchlin)","Papua Kerafat",1438,2014,"68%","Switzerland",2.75," ","Papua New Guinea",0.68
"Original Beans (Felchlin)","Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,"80%","Switzerland",3.25,"Blend"," ",0.8
"Original Beans (Felchlin)","Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,"66%","Switzerland",3.75," ","Bolivia",0.66
"Original Beans (Felchlin)","D.R. Congo, Cru Virunga",331,2009,"70%","Switzerland",3,"Forastero","Congo",0.7
"Original Beans (Felchlin)","Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,"75%","Switzerland",3,"Criollo","Peru",0.75
"Original Beans (Felchlin)","Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,"68%","Switzerland",3.25," ","Bolivia",0.68
"Original Hawaiin Chocolate Factory","Hawai'i, Kona Grand Cru E.",316,2009,"60%","U.S.A.",3,"Criollo","Hawaii",0.6
"Original Hawaiin Chocolate Factory","Hawai'i, Kona Estate Grown",24,2006,"60%","U.S.A.",3," ","Hawaii",0.6
"Orquidea","Peru",859,2012,"65%","Peru",3," ","Peru",0.65
"Orquidea","Peru",859,2012,"72%","Peru",3," ","Peru",0.72
"Pacari","Sierra Nevada, Tutu Iku",1848,2016,"70%","Ecuador",4," ","Colombia",0.7
"Pacari","Garaua",1415,2014,"70%","Ecuador",3.25," ","Ecuador",0.7
"Pacari","Cumbia",1415,2014,"70%","Ecuador",3.5," ","Ecuador",0.7
"Pacari","Montubia",1415,2014,"70%","Ecuador",3.75," ","Ecuador",0.7
"Pacari","Tangara",1415,2014,"70%","Ecuador",4," ","Ecuador",0.7
"Pacari","Ecuador, raw",817,2012,"85%","Ecuador",2.75," ","Ecuador",0.85
"Pacari","Piura",863,2012,"70%","Ecuador",4," ","Peru",0.7
"Pacari","Nube- prototype",721,2011,"70%","Ecuador",3.5," ","Ecuador",0.7
"Pacari","Esmeraldas",224,2008,"60%","Ecuador",2.5,"Forastero (Arriba)","Ecuador",0.6
"Pacari","Manabi",224,2008,"65%","Ecuador",2.75,"Forastero (Arriba)","Ecuador",0.65
"Pacari","Los Rios",224,2008,"72%","Ecuador",3,"Forastero (Arriba)","Ecuador",0.72
"Pacari","Raw",266,2008,"100%","Ecuador",2,"Forastero (Arriba)","Ecuador",1
"Pacari","Raw",266,2008,"70%","Ecuador",3.5,"Forastero (Arriba)","Ecuador",0.7
"Palette de Bine","Lachua",1720,2016,"70%","Canada",2.75," ","Guatemala",0.7
"Palette de Bine","Maya Mtn",1720,2016,"72%","Canada",3,"Trinitario","Belize",0.72
"Palette de Bine","Silvestre, La Paz, Beni",1570,2015,"70%","Canada",3.25," ","Bolivia",0.7
"Palette de Bine","San Juan Estate, Gran Couva",1570,2015,"70%","Canada",3.25,"Trinitario","Trinidad",0.7
"Palette de Bine","Kokoa Kamili",1574,2015,"72%","Canada",3.5," ","Tanzania",0.72
"Palette de Bine","Lam Dong",1574,2015,"72%","Canada",3.75,"Trinitario","Vietnam",0.72
"Palette de Bine","Alto Beni, Palos Blancos",1239,2014,"72%","Canada",2.75," ","Bolivia",0.72
"Palette de Bine","Sambirano",1239,2014,"78%","Canada",3.75,"Trinitario","Madagascar",0.78
"Palette de Bine","Camino Verde P., Balao, Guayas",1303,2014,"75%","Canada",2.75," ","Ecuador",0.75
"Palette de Bine","Duo- Gran Couva & Camino Verde",1399,2014,"75%","Canada",3.5,"Blend","Trinidad, Ecuador",0.75
"Palette de Bine","Gran Couva",1399,2014,"70%","Canada",3.75,"Trinitario","Trinidad",0.7
"Pangea","Matasawalevu",1860,2016,"76%","Spain",3," ","Fiji",0.76
"Park 75","South America",1363,2014,"65%","U.S.A.",3.5," ","South America",0.65
"Parliament","Kilombero Valley",1856,2016,"70%","U.S.A.",3.25," ","Tanzania",0.7
"Parliament","Lachua, Q'egchi families",1542,2015,"70%","U.S.A.",3.5," ","Guatemala",0.7
"Parliament","Alto Beni",1251,2014,"70%","U.S.A.",3," ","Bolivia",0.7
"Parliament","Oko Caribe",1255,2014,"70%","U.S.A.",3.5," ","Dominican Republic",0.7
"Pascha","Peru",1137,2013,"55%","Peru",2.5," ","Peru",0.55
"Pascha","Peru",1137,2013,"70%","Peru",2.75," ","Peru",0.7
"Patric","Signature Blend",636,2011,"70%","U.S.A.",3.75,"Blend"," ",0.7
"Patric","Madagascar",331,2009,"75%","U.S.A.",4,"Trinitario","Madagascar",0.75
"Patric","Madagascar",439,2009,"67%","U.S.A.",3.5,"Trinitario","Madagascar",0.67
"Patric","Rio Caribe, Paria Penninsula",439,2009,"70%","U.S.A.",3.5,"Trinitario","Venezuela",0.7
"Patric","Madagascar",196,2007,"70%","U.S.A.",4,"Trinitario","Madagascar",0.7
"Patric","Piura, Choc. Garage Exclusive",1034,2013,"67%","U.S.A.",4," ","Peru",0.67
"Paul Young","Madagascar, w/ shell",1271,2014,"73%","U.K.",2.25,"Trinitario","Madagascar",0.73
"Paul Young","Madagascar, w/ shell",1271,2014,"64%","U.K.",2.75,"Trinitario","Madagascar",0.64
"Peppalo","Dominican Republic",1454,2015,"82%","U.S.A.",3," ","Dominican Republic",0.82
"Pierre Marcolini","Haut Penja, w/ nibs",1658,2015,"70%","Belgium",3.25,"Forastero","Cameroon",0.7
"Pierre Marcolini","Chuao",478,2010,"75%","Belgium",3,"Criollo","Venezuela",0.75
"Pierre Marcolini","Trinite",478,2010,"75%","Belgium",3.25,"Trinitario","Trinidad",0.75
"Pierre Marcolini","Baracoa, Cuba",516,2010,"78%","Belgium",3.75,"Criollo, Forastero","Cuba",0.78
"Pierre Marcolini","Peru, Las Pampas P.",531,2010,"85%","Belgium",3,"Criollo","Peru",0.85
"Pierre Marcolini","Bahia Brazil, Fazenda Sao Pedro",414,2009,"72%","Belgium",3,"Forastero","Brazil",0.72
"Pierre Marcolini","Porcelana, Tabasco, Finca La Joya",445,2009,"72%","Belgium",3,"Criollo","Mexico",0.72
"Pierre Marcolini","Cabosse",111,2007,"70%","Belgium",4,"Blend","Venezuela, Java",0.7
"Pierre Marcolini","Los Rios, Puerto Romero, Equateur",129,2007,"72%","Belgium",3.75,"Forastero (Nacional)","Ecuador",0.72
"Pierre Marcolini","Sambirano, Ambanja, Madagascar",141,2007,"72%","Belgium",4,"Trinitario","Madagascar",0.72
"Pierre Marcolini","Fleur de Cacao",166,2007,"85%","Belgium",3.5,"Blend","Venezuela/ Ghana",0.85
"Pierre Marcolini","Porcelana, Tabasco, Limited Ed.",81,2006,"72%","Belgium",4,"Criollo","Mexico",0.72
"Pierre Marcolini","Kendem Lembu, Java",93,2006,"72%","Belgium",3,"Criollo","Indonesia",0.72
"Pierre Marcolini","Ocumare, Puerto Cabello, Venezuela",93,2006,"72%","Belgium",4,"Criollo","Venezuela",0.72
"Pinellas","Wampusirpi Region",1772,2016,"80%","U.S.A.",2.5," ","Honduras",0.8
"Pitch Dark","Tenor",1506,2015,"62%","U.S.A.",2.5," ","Nicaragua",0.62
"Pitch Dark","Johe",1506,2015,"80%","U.S.A.",2.75," ","Nicaragua",0.8
"Pitch Dark","Chuno",1510,2015,"80%","U.S.A.",2.75,"Criollo, Trinitario","Nicaragua",0.8
"Pitch Dark","Nicalizo",1510,2015,"80%","U.S.A.",2.75,"Trinitario","Nicaragua",0.8
"Pitch Dark","Rugoso",1510,2015,"80%","U.S.A.",3.25," ","Nicaragua",0.8
"Pitch Dark","Akesson Estate",1311,2014,"73%","U.S.A.",3.25,"Trinitario","Madagascar",0.73
"Pitch Dark","Namau Village",1315,2014,"73%","U.S.A.",2.5,"Trinitario","Fiji",0.73
"Pitch Dark","Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,"73%","U.S.A.",3.25," ","Ecuador",0.73
"Pitch Dark","Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,"73%","U.S.A.",3.5," ","Ecuador",0.73
"Pomm (aka Dead Dog)","La Red, 2011",829,2012,"76%","U.S.A.",2.5," ","Dominican Republic",0.76
"Pomm (aka Dead Dog)","Peru",829,2012,"82%","U.S.A.",2.75,"Criollo","Peru",0.82
"Potomac","Oko Caribe, Duarte Province, 2016 H.",1820,2016,"70%","U.S.A.",3.75," ","Domincan Republic",0.7
"Potomac","Cuyagua, 2013",1387,2014,"70%","U.S.A.",3.75," ","Venezuela",0.7
"Potomac","Upala w/ nibs",647,2011,"70%","U.S.A.",3.5,"Matina","Costa Rica",0.7
"Potomac","Upala, Batch 18",654,2011,"70%","U.S.A.",3,"Matina","Costa Rica",0.7
"Potomac","San Martin, Amazonian Highlands",789,2011,"70%","U.S.A.",2.75," ","Peru",0.7
"Potomac","Bahia",789,2011,"70%","U.S.A.",3.5," ","Brazil",0.7
"Potomac","Upala, Batch 12",607,2010,"82%","U.S.A.",3.75,"Matina","Costa Rica",0.82
"Pralus","Peru",1446,2015,"75%","France",3.25," ","Peru",0.75
"Pralus","Porcelana, S. of Lake Maracaibo",717,2011,"75%","France",3.25,"Criollo (Porcelana)","Venezuela",0.75
"Pralus","Chuao",486,2010,"75%","France",3.5,"Trinitario","Venezuela",0.75
"Pralus","Cuyagua",451,2009,"75%","France",2," ","Venezuela",0.75
"Pralus","Papouasie",199,2008,"75%","France",3,"Trinitario","Papua New Guinea",0.75
"Pralus","Sambirano Valley, Le 100%",202,2008,"100%","France",3,"Criollo","Madagascar",1
"Pralus","Dominican Republic-Organic",280,2008,"75%","France",2," ","Dominican Republic",0.75
"Pralus","Monte Alegre, Diego Badero",280,2008,"75%","France",3.5," ","Brazil",0.75
"Pralus","Claudio Corallo w/ nibs",162,2007,"75%","France",4,"Forastero","Sao Tome",0.75
"Pralus","Monte Alegre (Itacare), Brazil",105,2006,"75%","France",3,"Forastero","Brazil",0.75
"Pralus","Tanzania",105,2006,"75%","France",3.5,"Criollo","Tanzania",0.75
"Pralus","Sao Tome & Principe",5,2006,"75%","France",3.5,"Forastero","Sao Tome & Principe",0.75
"Pralus","Trinidad",5,2006,"75%","France",3.5,"Trinitario","Trinidad",0.75
"Pralus","Madagascar, Nosy Be Isle.",5,2006,"75%","France",3.75,"Criollo","Madagascar",0.75
"Pralus","Java, Indonesie",32,2006,"75%","France",3.5,"Criollo","Indonesia",0.75
"Pralus","Barlovento, Venezuela",32,2006,"75%","France",3.5,"Trinitario","Venezuela",0.75
"Pralus","Jamaique",32,2006,"75%","France",4,"Trinitario","Jamaica",0.75
"Pralus","Equateur",40,2006,"75%","France",3,"Trinitario","Ecuador",0.75
"Pralus","Vanuatu",40,2006,"75%","France",3,"Trinitario","Vanuatu",0.75
"Pralus","Ghana",40,2006,"75%","France",3.25,"Forastero","Ghana",0.75
"Pralus","Colombie",40,2006,"75%","France",3.5,"Trinitario","Colombia",0.75
"Pralus","Fortissima",93,2006,"80%","France",4,"Criollo, Trinitario","Ecuador",0.8
"Pralus","Cuba",99,2006,"75%","France",3,"Trinitario","Cuba",0.75
"Pralus","Caracas, Venezuela and Ghana",99,2006,"75%","France",3,"Trinitario, Forastero","Venezuela, Ghana",0.75
"Pralus","Djakarta, Java and Ghana",99,2006,"75%","France",3.5,"Criollo, Forastero","Indonesia, Ghana",0.75
"Pump Street Bakery","Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,"77%","U.K.",3.5," ","Ecuador",0.77
"Pump Street Bakery","Crayfish Bay Estate, 2014",1502,2015,"70%","U.K.",3.5,"Trinitario","Grenada",0.7
"Pump Street Bakery","Akesson's, batch 4411",1530,2015,"74%","U.K.",3.5,"Criollo","Madagascar",0.74
"Pump Street Bakery","Honduras",1688,2015,"80%","U.K.",2.75," ","Honduras",0.8
"Pump Street Bakery","Patanemo Vil., Carabobo State, Tisano family",1223,2014,"75%","U.K.",2.75,"Trinitario","Venezuela",0.75
